gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,day,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month
HOU202304150,abreb002,HOU,2,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230415,0,HOU03,h,TEX,1,0,0,regular,y,y,10.000000,8,2,8,0,,73,HOU,2023,2023-04-15,1,6,6,True,False,True,2,0.000000,23.000000,47.000000,23.000000,0,0,1,0.333333,7,7,27,0.173228,False,2 days,0,0,1,0,0,2.300000,4.700000,4
HOU202304180,abreb002,HOU,2,value,5,0,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230418,0,HOU03,h,TOR,0,1,0,regular,y,y,23.000000,5,4,0,2,,73,HOU,2023,2023-04-18,1,-4,4,True,False,True,2,0.000000,10.000000,33.000000,10.000000,0,0,2,0.333333,8,8,30,0.176923,False,2 days,0,0,1,0,0,1.000000,3.300000,4
HOU202304190,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230419,0,HOU03,h,TOR,1,0,0,regular,y,y,19.000000,8,1,2,3,,73,HOU,2023,2023-04-19,1,1,1,True,False,True,0,23.000000,23.000000,56.000000,23.000000,1,0,1,0.333333,9,10,36,0.183824,False,0 days,1,0,0,1,0,2.300000,5.600000,4
ATL202304220,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20230422,0,ATL03,v,ATL,1,0,0,regular,y,y,15.000000,9,6,3,0,,68,ATL,2023,2023-04-22,0,3,3,True,False,True,2,0.000000,19.000000,52.000000,19.000000,0,0,2,0.666667,10,11,39,0.187050,False,2 days,0,0,1,0,0,1.900000,5.200000,4
ATL202304230,abreb002,HOU,4,value,3,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20230423,0,ATL03,v,ATL,1,0,0,regular,y,y,18.000000,9,5,2,0,,64,ATL,2023,2023-04-23,0,3,3,True,False,True,0,15.000000,15.000000,57.000000,15.000000,1,1,0,0.000000,11,13,42,0.197183,False,0 days,1,0,0,0,0,1.500000,5.700000,4
HOU202304280,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230428,0,HOU03,h,PHI,0,1,0,regular,y,y,11.000000,8,3,1,0,,73,HOU,2023,2023-04-28,1,-2,2,True,False,True,4,0.000000,0.000000,33.000000,18.000000,0,0,2,0.666667,12,13,46,0.191781,False,3+ days,0,0,0,0,0,0.000000,3.300000,4
HOU202304300,abreb002,HOU,4,value,3,0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230430,0,HOU03,h,PHI,1,0,0,regular,y,y,22.000000,8,2,4,0,,73,HOU,2023,2023-04-30,1,2,2,True,False,True,1,0.000000,11.000000,29.000000,11.000000,0,1,0,0.000000,13,15,49,0.201342,False,1 day,0,1,0,0,0,1.100000,2.900000,4
HOU202305030,abreb002,HOU,4,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20230503,0,HOU03,h,SFN,0,1,0,regular,y,y,16.000000,9,3,2,0,,73,HOU,2023,2023-05-03,1,-1,1,True,False,True,2,0.000000,22.000000,33.000000,22.000000,0,0,2,0.500000,14,15,54,0.194805,False,2 days,0,0,1,0,0,2.200000,3.300000,5
SEA202305050,abreb002,HOU,2,value,3,0,6,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1.000000,,,,,,20230505,0,SEA03,v,SEA,1,0,0,regular,y,y,24.000000,8,4,3,0,,51,SEA,2023,2023-05-05,0,1,1,True,False,True,1,0.000000,16.000000,49.000000,16.000000,0,0,2,0.333333,15,17,58,0.202532,False,1 day,0,1,0,0,0,1.600000,4.900000,5
SEA202305070,abreb002,HOU,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.000000,,20230507,0,SEA03,v,SEA,0,1,0,regular,y,y,15.000000,8,1,3,0,,51,SEA,2023,2023-05-07,0,-2,2,True,False,True,1,0.000000,24.000000,62.000000,24.000000,0,0,3,1.000000,16,19,64,0.207317,False,1 day,0,1,0,0,0,2.400000,6.200000,5
ANA202305100,abreb002,HOU,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230510,0,ANA01,v,ANA,1,0,0,regular,y,y,20.000000,8,5,2,0,,69,ANA,2023,2023-05-10,0,3,3,True,False,True,2,0.000000,15.000000,55.000000,15.000000,0,0,2,0.500000,17,22,67,0.221557,False,2 days,0,0,1,0,0,1.500000,5.500000,5
CHA202305120,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230512,0,CHI12,v,CHA,1,0,0,regular,y,y,11.000000,8,4,1,0,,58,CHA,2023,2023-05-12,0,3,3,True,False,True,1,0.000000,20.000000,59.000000,20.000000,0,0,1,0.333333,18,24,71,0.228070,False,1 day,0,1,0,0,0,2.000000,5.900000,5
CHA202305140,abreb002,HOU,4,value,3,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20230514,0,CHI12,v,CHA,1,0,0,regular,y,y,16.000000,8,4,3,0,,58,CHA,2023,2023-05-14,0,1,1,True,False,True,1,0.000000,11.000000,46.000000,11.000000,0,0,2,0.500000,19,25,74,0.229885,False,1 day,0,1,0,0,0,1.100000,4.600000,5
HOU202305170,abreb002,HOU,6,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y,22.000000,9,6,3,0,,73,HOU,2023,2023-05-17,1,-3,3,True,False,True,2,0.000000,16.000000,47.000000,16.000000,0,1,1,0.200000,20,27,78,0.235955,False,2 days,0,0,1,0,0,1.600000,4.700000,5
HOU202305190,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230519,0,HOU03,h,OAK,1,0,0,regular,y,y,11.000000,8,1,4,0,,73,HOU,2023,2023-05-19,1,3,3,True,False,True,1,0.000000,22.000000,49.000000,22.000000,0,0,0,0.000000,21,28,83,0.234973,False,1 day,0,1,0,0,0,2.200000,4.900000,5
MIL202305240,abreb002,HOU,2,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20230524,0,MIL06,v,MIL,0,1,0,regular,y,y,21.000000,7,0,4,0,,65,MIL,2023,2023-05-24,0,-4,4,True,False,True,4,0.000000,0.000000,33.000000,11.000000,0,0,2,0.500000,22,28,86,0.231183,False,3+ days,0,0,0,0,0,0.000000,3.300000,5
OAK202305270,abreb002,HOU,3,value,2,0,5,1,1,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,,,,,,,20230527,0,OAK01,v,OAK,1,0,0,regular,y,y,27.000000,8,6,1,0,,62,OAK,2023,2023-05-27,0,5,5,True,False,True,2,0.000000,21.000000,21.000000,21.000000,0,1,0,0.000000,23,30,90,0.236842,False,2 days,0,0,1,0,0,2.100000,2.100000,5
HOU202305290,abreb002,HOU,5,value,3,0,6,2,0,0,1,2,1,1,0,3,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20230529,0,HOU03,h,MIN,0,1,0,regular,y,y,21.000000,10,5,5,1,,73,HOU,2023,2023-05-29,1,0,0,True,False,True,1,0.000000,27.000000,48.000000,27.000000,0,1,2,0.333333,24,30,95,0.230769,False,1 day,0,1,0,0,0,2.700000,4.800000,5
HOU202306010,abreb002,HOU,3,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230601,0,HOU03,h,ANA,1,0,0,regular,y,y,15.000000,7,2,4,0,,73,HOU,2023,2023-06-01,1,2,2,True,False,True,2,0.000000,21.000000,48.000000,21.000000,0,1,-1,-0.200000,25,32,101,0.233831,False,2 days,0,0,1,0,0,2.100000,4.800000,6
HOU202306020,abreb002,HOU,3,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20230602,0,HOU03,h,ANA,1,0,0,regular,y,y,21.000000,9,2,6,0,,73,HOU,2023,2023-06-02,1,4,4,True,False,True,0,15.000000,15.000000,63.000000,15.000000,1,1,0,0.000000,26,31,106,0.223301,False,0 days,1,0,0,0,0,1.500000,6.300000,6
HOU202306040,abreb002,HOU,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20230604,0,HOU03,h,ANA,0,1,0,regular,y,y,14.000000,9,2,1,0,,73,HOU,2023,2023-06-04,1,-1,1,True,False,True,1,0.000000,36.000000,57.000000,21.000000,0,0,1,0.333333,27,31,111,0.218009,False,1 day,0,1,0,0,0,3.600000,5.700000,6
TOR202306070,abreb002,HOU,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,1.000000,,20230607,0,TOR02,v,TOR,0,1,0,regular,y,y,11.000000,8,2,3,0,,68,TOR,2023,2023-06-07,0,-1,1,True,False,True,2,0.000000,14.000000,50.000000,14.000000,0,0,1,0.333333,28,32,114,0.219626,False,2 days,0,0,1,0,0,1.400000,5.000000,6
TOR202306080,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230608,0,TOR02,v,TOR,0,1,0,regular,y,y,14.000000,7,2,3,0,,68,TOR,2023,2023-06-08,0,-1,1,True,False,True,0,11.000000,11.000000,61.000000,11.000000,1,0,2,0.666667,29,33,117,0.221198,False,0 days,1,0,0,0,0,1.100000,6.100000,6
CLE202306100,abreb002,HOU,2,value,4,0,6,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230610,0,CLE08,v,CLE,1,0,0,regular,y,y,26.000000,7,5,2,1,,75,CLE,2023,2023-06-10,0,3,3,True,False,True,1,0.000000,25.000000,39.000000,14.000000,0,0,3,0.500000,30,35,120,0.227273,False,1 day,0,1,0,0,0,2.500000,3.900000,6
HOU202306130,abreb002,HOU,2,value,3,0,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230613,0,HOU03,h,WAS,1,0,0,regular,y,y,17.000000,8,0,4,0,,73,HOU,2023,2023-06-13,1,4,4,True,False,True,2,0.000000,26.000000,51.000000,26.000000,0,0,1,0.200000,31,38,126,0.234513,False,2 days,0,0,1,0,0,2.600000,5.100000,6
HOU202306150,abreb002,HOU,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230615,0,HOU03,h,WAS,0,1,0,regular,y,y,7.000000,7,0,0,0,,73,HOU,2023,2023-06-15,1,0,0,True,False,True,1,0.000000,17.000000,57.000000,17.000000,0,0,0,0.000000,32,39,131,0.233766,False,1 day,0,1,0,0,0,1.700000,5.700000,6
HOU202306180,abreb002,HOU,3,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230618,0,HOU03,h,CIN,0,1,0,regular,y,y,21.000000,8,5,5,0,,73,HOU,2023,2023-06-18,1,0,0,True,False,True,2,0.000000,7.000000,24.000000,7.000000,0,0,2,0.500000,33,39,135,0.229787,False,2 days,0,0,1,0,0,0.700000,2.400000,6
HOU202306210,abreb002,HOU,6,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,,,,,,20230621,0,HOU03,h,NYN,1,0,0,regular,y,y,18.000000,8,8,10,0,,73,HOU,2023,2023-06-21,1,2,2,True,False,True,2,0.000000,21.000000,28.000000,21.000000,0,1,1,0.250000,34,41,139,0.234310,False,2 days,0,0,1,0,0,2.100000,2.800000,6
LAN202306240,abreb002,HOU,4,value,1,0,5,1,1,0,0,3,3,3,0,0,0,0,0,0,1,0,0,0,,1.000000,,,,,20230624,0,LOS03,v,LAN,0,1,0,regular,y,y,30.000000,8,7,5,0,,76,LAN,2023,2023-06-24,0,2,2,True,False,True,2,0.000000,18.000000,39.000000,18.000000,0,3,-3,-0.600000,35,42,143,0.234568,False,2 days,0,0,1,0,0,1.800000,3.900000,6
SLN202306280,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230628,0,STL10,v,SLN,1,0,0,regular,y,y,13.000000,8,10,7,0,,91,SLN,2023,2023-06-28,0,3,3,True,False,True,3,0.000000,0.000000,48.000000,30.000000,0,0,2,0.666667,36,39,148,0.217742,False,3+ days,0,0,0,0,0,0.000000,4.800000,6
TEX202306300,abreb002,HOU,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230630,0,ARL03,v,TEX,1,0,0,regular,y,y,13.000000,8,5,3,0,,74,TEX,2023,2023-06-30,0,2,2,True,False,True,1,0.000000,13.000000,43.000000,13.000000,0,0,1,0.250000,37,41,151,0.223108,False,1 day,0,1,0,0,0,1.300000,4.300000,6
TEX202307020,abreb002,HOU,5,value,3,0,5,2,1,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230702,0,ARL03,v,TEX,1,0,0,regular,y,y,27.000000,8,4,1,0,,74,TEX,2023,2023-07-02,0,3,3,True,False,True,1,0.000000,13.000000,26.000000,13.000000,0,0,2,0.400000,38,42,155,0.223529,False,1 day,0,1,0,0,0,1.300000,2.600000,7
TEX202307030,abreb002,HOU,5,value,3,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.000000,,,,,,20230703,0,ARL03,v,TEX,1,0,0,regular,y,y,17.000000,8,10,10,0,,74,TEX,2023,2023-07-03,0,0,0,True,False,True,0,27.000000,40.000000,53.000000,27.000000,1,0,0,0.000000,39,44,160,0.226923,False,0 days,1,0,0,1,0,4.000000,5.300000,7
HOU202307050,abreb002,HOU,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230705,0,HOU03,h,COL,1,0,0,regular,y,y,19.000000,8,4,6,0,,72,HOU,2023,2023-07-05,1,2,2,True,False,True,1,0.000000,44.000000,70.000000,17.000000,0,0,2,0.500000,40,44,165,0.222642,False,1 day,0,1,0,0,0,4.400000,7.000000,7
HOU202307080,abreb002,HOU,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230708,0,HOU03,h,SEA,1,0,0,regular,y,y,20.000000,7,2,2,0,,73,HOU,2023,2023-07-08,1,0,0,True,False,True,2,0.000000,19.000000,63.000000,19.000000,0,1,1,0.250000,41,46,169,0.226766,False,2 days,0,0,1,0,0,1.900000,6.300000,7
HOU202307090,abreb002,HOU,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20230709,0,HOU03,h,SEA,0,1,0,regular,y,y,17.000000,8,3,1,0,,73,HOU,2023,2023-07-09,1,-2,2,True,False,True,0,20.000000,20.000000,83.000000,20.000000,1,0,1,0.250000,42,47,173,0.227106,False,0 days,1,0,0,1,0,2.000000,8.300000,7
ANA202307140,abreb002,HOU,5,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20230714,0,ANA01,v,ANA,1,0,0,regular,y,y,17.000000,8,7,5,0,,85,ANA,2023,2023-07-14,0,2,2,True,False,True,4,0.000000,0.000000,37.000000,17.000000,0,1,-1,-0.200000,43,48,177,0.227437,False,3+ days,0,0,0,0,0,0.000000,3.700000,7
ANA202307150,abreb002,HOU,3,value,1,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230715,0,ANA01,v,ANA,0,1,0,regular,y,y,7.000000,7,9,6,2,,77,ANA,2023,2023-07-15,0,3,3,True,False,True,0,17.000000,17.000000,54.000000,17.000000,1,0,1,0.500000,44,47,182,0.219858,False,0 days,1,0,0,0,0,1.700000,5.400000,7
COL202307180,abreb002,HOU,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20230718,0,DEN02,v,COL,0,1,0,regular,y,y,16.000000,8,3,4,0,,88,COL,2023,2023-07-18,0,-1,1,True,False,True,2,0.000000,7.000000,24.000000,7.000000,0,0,1,0.250000,45,48,184,0.221831,False,2 days,0,0,1,0,0,0.700000,2.400000,7
OAK202307200,abreb002,HOU,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,,,,,,,20230720,0,OAK01,v,OAK,1,0,0,regular,y,y,16.000000,8,2,1,1,,71,OAK,2023,2023-07-20,0,1,1,True,False,True,1,0.000000,16.000000,40.000000,16.000000,0,1,1,0.250000,46,49,188,0.222222,False,1 day,0,1,0,0,0,1.600000,4.000000,7
OAK202307230,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20230723,0,OAK01,v,OAK,1,0,0,regular,y,y,9.000000,9,3,2,0,,72,OAK,2023,2023-07-23,0,1,1,True,False,True,2,0.000000,16.000000,32.000000,16.000000,0,0,2,0.666667,47,50,192,0.222603,False,2 days,0,0,1,0,0,1.600000,3.200000,7
HOU202307240,abreb002,HOU,5,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230724,0,HOU03,h,TEX,1,0,0,regular,y,y,19.000000,8,9,9,0,,73,HOU,2023,2023-07-24,1,0,0,True,False,True,0,9.000000,9.000000,41.000000,9.000000,1,0,2,0.500000,48,52,195,0.227119,False,0 days,1,0,0,0,0,0.900000,4.100000,7
HOU202307280,abreb002,HOU,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230728,0,HOU03,h,TBA,0,1,0,regular,y,y,21.000000,8,3,3,0,,73,HOU,2023,2023-07-28,1,0,0,True,False,True,3,0.000000,0.000000,28.000000,19.000000,0,1,1,0.250000,49,54,199,0.230769,False,3+ days,0,0,0,0,0,0.000000,2.800000,7
HOU202307310,abreb002,HOU,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,,,,,,20230731,0,HOU03,h,CLE,1,0,0,regular,y,y,19.000000,8,2,5,0,,73,HOU,2023,2023-07-31,1,3,3,True,False,True,2,0.000000,21.000000,40.000000,21.000000,0,1,1,0.250000,50,55,203,0.231023,False,2 days,0,0,1,0,0,2.100000,4.000000,7
HOU202308020,abreb002,HOU,5,value,3,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230802,0,HOU03,h,CLE,1,0,0,regular,y,y,17.000000,8,2,3,0,,73,HOU,2023,2023-08-02,1,1,1,True,False,True,1,0.000000,19.000000,40.000000,19.000000,0,1,-1,-0.250000,51,56,207,0.231270,False,1 day,0,1,0,0,0,1.900000,4.000000,8
NYA202308060,abreb002,HOU,5,value,4,0,7,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20230806,0,NYC21,v,NYA,1,0,0,regular,y,y,32.000000,8,9,6,3,,81,NYA,2023,2023-08-06,0,3,3,True,False,True,3,0.000000,0.000000,36.000000,17.000000,0,2,0,0.000000,52,55,211,0.225080,False,3+ days,0,0,0,0,0,0.000000,3.600000,8
BAL202308090,abreb002,HOU,4,value,3,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20230809,0,BAL12,v,BAL,1,0,0,regular,y,y,30.000000,8,7,2,0,,85,BAL,2023,2023-08-09,0,5,5,True,False,True,2,0.000000,32.000000,49.000000,32.000000,0,2,-1,-0.166667,53,55,218,0.220126,False,2 days,0,0,1,0,0,3.200000,4.900000,8
HOU202308120,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230812,0,HOU03,h,ANA,1,0,0,regular,y,y,8.000000,8,2,7,0,,73,HOU,2023,2023-08-12,1,5,5,True,False,True,2,0.000000,30.000000,62.000000,30.000000,0,0,0,0.000000,54,54,224,0.212963,False,2 days,0,0,1,0,0,3.000000,6.200000,8
HOU202308130,abreb002,HOU,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230813,0,HOU03,h,ANA,0,1,0,regular,y,y,3.000000,8,2,1,1,,73,HOU,2023,2023-08-13,1,-1,1,True,False,True,0,8.000000,8.000000,70.000000,8.000000,1,0,0,0.000000,55,54,227,0.211009,False,0 days,1,0,0,0,0,0.800000,7.000000,8
MIA202308150,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230815,0,MIA02,v,MIA,1,0,0,regular,y,y,11.000000,8,6,5,0,,72,MIA,2023,2023-08-15,0,1,1,True,False,True,1,0.000000,11.000000,41.000000,3.000000,0,0,1,0.333333,56,54,228,0.210366,False,1 day,0,1,0,0,0,1.100000,4.100000,8
HOU202308200,abreb002,HOU,6,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230820,0,HOU03,h,SEA,0,1,0,regular,y,y,10.000000,8,7,6,0,,73,HOU,2023,2023-08-20,1,-1,1,True,False,True,4,0.000000,0.000000,14.000000,11.000000,0,0,2,0.666667,57,55,231,0.211480,False,3+ days,0,0,0,0,0,0.000000,1.400000,8
HOU202308210,abreb002,HOU,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230821,0,HOU03,h,BOS,1,0,0,regular,y,y,12.000000,8,4,7,0,,73,HOU,2023,2023-08-21,1,3,3,True,False,True,0,10.000000,10.000000,21.000000,10.000000,1,0,0,0.000000,58,57,234,0.215569,False,0 days,1,0,0,0,0,1.000000,2.100000,8
HOU202308230,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230823,0,HOU03,h,BOS,0,1,0,regular,y,y,16.000000,8,4,4,0,,73,HOU,2023,2023-08-23,1,0,0,True,False,True,1,0.000000,22.000000,22.000000,12.000000,0,0,2,0.666667,59,57,237,0.213650,False,1 day,0,1,0,0,0,2.200000,2.200000,8
DET202308250,abreb002,HOU,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230825,0,DET05,v,DET,0,1,0,regular,y,y,12.000000,8,1,0,0,,76,DET,2023,2023-08-25,0,1,1,True,False,True,1,0.000000,16.000000,38.000000,16.000000,0,0,0,0.000000,60,59,240,0.217647,False,1 day,0,1,0,0,0,1.600000,3.800000,8
BOS202308290,abreb002,HOU,4,value,3,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20230829,0,BOS07,v,BOS,1,0,0,regular,y,y,25.000000,9,6,2,0,,69,BOS,2023,2023-08-29,0,4,4,True,False,True,3,0.000000,0.000000,28.000000,12.000000,0,2,-1,-0.200000,61,59,243,0.215743,False,3+ days,0,0,0,0,0,0.000000,2.800000,8
HOU202309020,abreb002,HOU,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230902,0,HOU03,h,NYA,0,1,0,regular,y,y,12.000000,8,5,4,0,,73,HOU,2023,2023-09-02,1,-1,1,True,False,True,3,0.000000,0.000000,25.000000,25.000000,0,0,1,0.250000,62,58,248,0.209770,False,3+ days,0,0,0,0,0,0.000000,2.500000,9
TEX202309040,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230904,0,ARL03,v,TEX,1,0,0,regular,y,y,9.000000,7,11,5,0,,74,TEX,2023,2023-09-04,0,6,6,True,False,True,1,0.000000,12.000000,37.000000,12.000000,0,0,1,0.333333,63,59,252,0.210227,False,1 day,0,1,0,0,0,1.200000,3.700000,9
HOU202309090,abreb002,HOU,6,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230909,0,HOU03,h,SDN,1,0,0,regular,y,y,14.000000,8,5,7,0,,73,HOU,2023,2023-09-09,1,2,2,True,False,True,4,0.000000,0.000000,21.000000,9.000000,0,0,1,0.250000,64,60,255,0.211268,False,3+ days,0,0,0,0,0,0.000000,2.100000,9
HOU202309130,abreb002,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230913,0,HOU03,h,OAK,1,0,0,regular,y,y,6.000000,8,0,6,0,,73,HOU,2023,2023-09-13,1,6,6,True,False,True,3,0.000000,0.000000,14.000000,14.000000,0,0,1,0.333333,65,61,259,0.211699,False,3+ days,0,0,0,0,0,0.000000,1.400000,9
KCA202309170,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230917,0,KAN06,v,KCA,1,0,0,regular,y,y,10.000000,8,4,1,0,,73,KCA,2023,2023-09-17,0,3,3,True,False,True,3,0.000000,0.000000,6.000000,6.000000,0,0,0,0.000000,66,62,262,0.212707,False,3+ days,0,0,0,0,0,0.000000,0.600000,9
HOU202309200,abreb002,HOU,4,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230920,0,HOU03,h,BAL,1,0,0,regular,y,y,11.000000,7,1,0,1,,73,HOU,2023,2023-09-20,1,-1,1,True,False,True,2,0.000000,10.000000,16.000000,10.000000,0,0,1,0.250000,67,62,265,0.210959,False,2 days,0,0,1,0,0,1.000000,1.600000,9
HOU202309230,abreb002,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230923,0,HOU03,h,KCA,0,1,0,regular,y,y,15.000000,8,3,1,0,,73,HOU,2023,2023-09-23,1,-2,2,True,False,True,2,0.000000,11.000000,21.000000,11.000000,0,0,3,1.000000,68,63,269,0.211382,False,2 days,0,0,1,0,0,1.100000,2.100000,9
SEA202309250,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,1.000000,,20230925,0,SEA03,v,SEA,1,0,0,regular,y,y,11.000000,9,5,0,1,,58,SEA,2023,2023-09-25,0,5,5,True,False,True,1,0.000000,15.000000,26.000000,15.000000,0,0,1,0.333333,69,66,272,0.217742,False,1 day,0,1,0,0,0,1.500000,2.600000,9
SEA202309270,abreb002,HOU,4,value,5,0,8,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,,,,,,,20230927,0,SEA03,v,SEA,1,0,0,regular,y,y,44.000000,7,7,3,0,,58,SEA,2023,2023-09-27,0,4,4,True,False,True,1,0.000000,11.000000,37.000000,11.000000,0,2,2,0.250000,70,67,275,0.218667,False,1 day,0,1,0,0,0,1.100000,3.700000,9
