id,day,game_pk,statcastRows,trackedPitches,velocity,ffN,gid,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,_v,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month,difference,priorFFN,priorV,deltaV,dateISO,name
schup002,2025-08-24,776614,14,14,93.52857142857144,7.0,MIA202508240,TOR,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20250824,0,MIA02,v,MIA,0,1,0,regular,y,y,14.0,8,3,5,0,,72,MIA,2025,0,-2,2,True,False,True,56,0.0,0.0,0.0,40.0,0,0,1,0.3333333333333333,10,3,14,88,0.15425531914893617,False,3+ days,0,0,0,0,0,0.0,0.0,8,0.0,9,93.92641269841269,-0.39784126984125123,2025-08-24,Paxton Schultz
swane001,2024-04-30,744942,14,14,93.06666666666666,9.0,TOR202404300,TOR,2,value,2,0,4,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20240430,0,TOR02,h,KCA,0,1,0,regular,y,y,14.0,8,2,1,0,,68,TOR,2024,1,-1,1,True,False,True,0,18.0,18.0,35.0,18.0,1,0,0,0.0,5,4,2,22,0.13934426229508196,False,0 days,1,0,0,0,0,1.8,3.5,4,0.0,4,93.86979166666666,-0.8031249999999943,2024-04-30,Erik Swanson
swane001,2024-05-05,744861,15,15,93.86666666666667,6.0,WAS202405050,TOR,4,value,3,0,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240505,0,WAS11,v,WAS,0,1,0,regular,y,y,15.0,7,8,8,1,,69,WAS,2024,0,0,0,True,False,True,1,0.0,8.0,40.0,8.0,0,0,1,0.2,7,5,1,29,0.12403100775193798,False,1 day,0,1,0,0,0,0.8,4.0,5,0.0,5,93.70916666666668,0.15749999999999886,2024-05-05,Erik Swanson
swane001,2024-05-07,745586,5,5,93.17999999999999,5.0,PHI202405070,TOR,6,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240507,0,PHI13,v,PHI,0,1,0,regular,y,y,5.0,8,1,10,1,,78,PHI,2024,0,-9,9,True,False,True,1,0.0,15.0,37.0,15.0,0,0,0,0.0,8,1,2,34,0.12686567164179105,False,1 day,0,1,0,0,0,1.5,3.7,5,0.0,6,93.71916666666667,-0.5391666666666737,2024-05-07,Erik Swanson
swane001,2024-05-12,744941,27,27,92.8,17.0,TOR202405120,TOR,2,value,3,0,6,2,1,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20240512,0,TOR02,h,MIN,0,1,0,regular,y,y,27.0,8,3,1,0,,60,TOR,2024,1,-2,2,True,False,True,0,9.0,9.0,29.0,9.0,1,1,0,0.0,10,6,3,38,0.13043478260869565,False,0 days,1,0,0,0,0,0.9,2.9,5,0.0,7,93.64516666666665,-0.8451666666666569,2024-05-12,Erik Swanson
swane001,2024-05-17,744934,10,10,94.35000000000001,6.0,TOR202405170,TOR,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240517,0,TOR02,h,TBA,0,1,0,regular,y,y,10.0,8,4,0,0,,68,TOR,2024,1,-4,4,True,False,True,4,0.0,0.0,36.0,27.0,0,0,0,0.0,11,4,3,44,0.125,False,3+ days,0,0,0,0,0,0.0,3.6,5,0.0,8,93.52516666666666,0.8248333333333449,2024-05-17,Erik Swanson
swane001,2024-05-20,744935,16,16,93.85454545454546,11.0,TOR202405200,TOR,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240520,0,TOR02,h,CHA,1,0,0,regular,y,y,16.0,9,3,9,0,,74,TOR,2024,1,6,6,True,False,True,2,0.0,10.0,10.0,10.0,0,0,1,0.25,12,4,3,48,0.12162162162162163,False,2 days,0,0,1,0,0,1.0,1.0,5,0.0,9,93.45266666666666,0.4018787878788004,2024-05-20,Erik Swanson
swane001,2024-05-24,746475,16,16,93.78888888888889,9.0,DET202405240,TOR,4,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240524,0,DET05,v,DET,0,1,0,regular,y,y,16.0,8,0,6,0,,80,DET,2024,0,-6,6,True,False,True,2,0.0,11.0,37.0,11.0,0,1,-1,-0.2,14,5,6,55,0.13548387096774195,False,2 days,0,0,1,0,0,1.1,3.7,5,0.0,10,93.61024242424244,0.17864646464644807,2024-05-24,Erik Swanson
swane001,2024-05-26,746469,20,20,93.55,8.0,DET202405260,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240526,0,DET05,v,DET,0,1,0,regular,y,y,20.0,7,6,9,0,,74,DET,2024,0,-3,3,True,False,True,1,0.0,16.0,43.0,16.0,0,0,1,0.3333333333333333,15,3,5,60,0.125,False,1 day,0,1,0,0,0,1.6,4.3,5,0.0,11,93.59468686868688,-0.0446868686868811,2024-05-26,Erik Swanson
swane001,2024-05-27,746788,9,9,93.42,5.0,CHA202405270,TOR,3,value,1,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240527,0,CHI12,v,CHA,1,0,0,regular,y,y,9.0,8,3,0,0,,66,CHA,2024,0,3,3,True,False,True,0,20.0,36.0,63.0,20.0,1,0,0,0.0,16,3,6,63,0.12883435582822086,False,0 days,1,0,0,1,0,3.6,6.3,5,0.0,12,93.66868686868688,-0.24868686868687462,2024-05-27,Erik Swanson
swane001,2024-07-23,744904,20,20,95.19285714285715,14.0,TOR202407230,TOR,6,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240723,0,TOR02,h,TBA,0,1,0,regular,y,y,20.0,9,4,2,0,,78,TOR,2024,1,-2,2,True,False,True,2,0.0,7.0,7.0,7.0,0,1,0,0.0,19,4,6,69,0.1242603550295858,False,2 days,0,0,1,0,0,0.7,0.7,7,0.0,13,93.79268686868687,1.4001702741702786,2024-07-23,Erik Swanson
swane001,2024-07-29,747007,25,25,94.03125,16.0,BAL202407291,TOR,5,value,3,0,7,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240729,1,BAL12,v,BAL,0,1,0,regular,y,y,25.0,8,4,10,0,,90,BAL,2024,0,-6,6,True,False,True,5,0.0,0.0,20.0,20.0,0,1,0,0.0,20,7,6,73,0.12138728323699421,False,3+ days,0,0,0,0,0,0.0,2.0,7,0.0,14,93.9612582972583,0.06999170274170297,2024-07-29,Erik Swanson
swane001,2024-07-31,747003,26,26,95.2,11.0,BAL202407310,TOR,5,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240731,0,BAL12,v,BAL,0,1,0,regular,y,y,26.0,8,4,10,0,,90,BAL,2024,0,-6,6,True,False,True,1,0.0,25.0,25.0,25.0,0,1,-1,-0.2,21,5,6,80,0.11666666666666667,False,1 day,0,1,0,0,0,2.5,2.5,7,0.0,15,93.9965992063492,1.2034007936508004,2024-07-31,Erik Swanson
swane001,2024-08-03,745714,10,10,94.68333333333334,6.0,NYA202408030,TOR,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240803,0,NYC21,v,NYA,0,1,0,regular,y,y,10.0,6,3,6,0,,90,NYA,2024,0,-3,3,True,False,True,2,0.0,26.0,51.0,26.0,0,0,0,0.0,22,3,5,85,0.10810810810810811,False,2 days,0,0,1,0,0,2.6,5.1,8,0.0,16,94.27882142857143,0.4045119047619039,2024-08-03,Erik Swanson
swane001,2024-08-09,744900,12,12,93.35000000000001,6.0,TOR202408090,TOR,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20240809,0,TOR02,h,OAK,1,0,0,regular,y,y,12.0,8,1,2,0,,79,TOR,2024,1,1,1,True,False,True,1,0.0,11.0,21.0,11.0,0,1,-1,-0.25,24,4,6,91,0.1099476439790576,False,1 day,0,1,0,0,0,1.1,2.1,8,0.0,17,94.5054880952381,-1.1554880952380984,2024-08-09,Erik Swanson
swane001,2024-08-11,744895,21,21,93.6,10.0,TOR202408110,TOR,3,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240811,0,TOR02,h,OAK,0,1,0,regular,y,y,21.0,7,8,1,0,,68,TOR,2024,1,-7,7,True,False,True,1,0.0,12.0,23.0,12.0,0,0,2,0.5,25,4,5,95,0.10256410256410256,False,1 day,0,1,0,0,0,1.2,2.3,8,0.0,18,94.49148809523811,-0.8914880952381168,2024-08-11,Erik Swanson
swane001,2024-08-13,746187,25,25,92.7,10.0,ANA202408130,TOR,3,value,3,0,5,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240813,0,ANA01,v,ANA,1,0,0,regular,y,y,25.0,9,6,0,0,,81,ANA,2024,0,6,6,True,False,True,1,0.0,21.0,44.0,21.0,0,1,1,0.2,26,5,7,99,0.11055276381909548,False,1 day,0,1,0,0,0,2.1,4.4,8,0.0,19,94.17291666666667,-1.4729166666666629,2024-08-13,Erik Swanson
swane001,2024-08-19,744898,12,12,92.57777777777778,9.0,TOR202408190,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240819,0,TOR02,h,CIN,0,1,0,regular,y,y,12.0,8,6,2,0,,65,TOR,2024,1,-4,4,True,False,True,2,0.0,12.0,37.0,12.0,0,0,1,0.3333333333333333,28,3,8,107,0.1111111111111111,False,2 days,0,0,1,0,0,1.2,3.7,8,0.0,20,93.90666666666667,-1.3288888888888835,2024-08-19,Erik Swanson
swane001,2024-08-21,744893,29,29,92.66875,16.0,TOR202408210,TOR,3,value,1,4,7,3,1,0,2,3,3,2,0,1,1,0,1,0,0,0,0,0,,,,,,,20240821,0,TOR02,h,CIN,0,1,0,regular,y,y,29.0,5,6,6,2,,70,TOR,2024,1,0,0,True,False,True,1,0.0,12.0,24.0,12.0,0,2,-1,-0.14285714285714285,29,7,9,110,0.11428571428571428,False,1 day,0,1,0,0,0,1.2,2.4,8,0.0,21,93.38222222222223,-0.7134722222222223,2024-08-21,Erik Swanson
swane001,2024-08-23,744889,14,14,94.375,8.0,TOR202408230,TOR,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240823,0,TOR02,h,ANA,1,0,0,regular,y,y,14.0,7,4,3,0,,76,TOR,2024,1,-1,1,True,False,True,1,0.0,29.0,53.0,29.0,0,0,2,0.6666666666666666,30,3,8,117,0.10599078341013825,False,1 day,0,1,0,0,0,2.9,5.3,8,0.0,22,92.97930555555556,1.3956944444444446,2024-08-23,Erik Swanson
swane001,2024-08-27,746916,14,14,93.6857142857143,7.0,BOS202408270,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.0,,20240827,0,BOS07,v,BOS,0,1,0,regular,y,y,14.0,8,2,6,0,,79,BOS,2024,0,-4,4,True,False,True,0,9.0,9.0,52.0,9.0,1,0,3,1.0,31,3,10,120,0.11363636363636363,False,0 days,1,0,0,0,0,0.9,5.2,8,0.0,23,93.18430555555555,0.5014087301587438,2024-08-27,Erik Swanson
swane001,2024-08-31,745859,13,13,94.68333333333334,6.0,MIN202408310,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240831,0,MIN04,v,MIN,1,0,0,regular,y,y,13.0,8,14,0,0,,82,MIN,2024,0,14,14,True,False,True,3,0.0,0.0,23.0,14.0,0,0,1,0.3333333333333333,32,3,13,123,0.12556053811659193,False,3+ days,0,0,0,0,0,0.0,2.3,8,0.0,24,93.20144841269841,1.4818849206349256,2024-08-31,Erik Swanson
swane001,2024-09-03,744891,23,23,94.23571428571428,14.0,TOR202409030,TOR,4,value,1,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20240903,0,TOR02,h,PHI,0,1,0,regular,y,y,23.0,7,4,8,2,,69,TOR,2024,1,4,4,True,False,True,2,0.0,13.0,27.0,13.0,0,2,-2,-0.6666666666666666,33,3,14,126,0.12831858407079647,False,2 days,0,0,1,0,0,1.3,2.7,9,0.0,25,93.59811507936509,0.6375992063491935,2024-09-03,Erik Swanson
swane001,2024-09-06,747074,16,16,93.8,8.0,ATL202409060,TOR,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240906,0,ATL03,v,ATL,0,1,0,regular,y,y,16.0,8,1,3,0,,72,ATL,2024,0,-2,2,True,False,True,2,0.0,23.0,36.0,23.0,0,0,2,0.5,34,4,12,129,0.11790393013100436,False,2 days,0,0,1,0,0,2.3,3.6,9,0.0,26,93.92970238095238,-0.12970238095238074,2024-09-06,Erik Swanson
swane001,2024-09-08,747072,11,11,95.23333333333333,6.0,ATL202409080,TOR,4,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240908,0,ATL03,v,ATL,0,1,0,regular,y,y,11.0,8,2,1,0,,76,ATL,2024,0,1,1,True,False,True,1,0.0,16.0,39.0,16.0,0,0,1,0.3333333333333333,35,3,14,133,0.12446351931330472,False,1 day,0,1,0,0,0,1.6,3.9,9,0.0,27,94.15595238095237,1.0773809523809632,2024-09-08,Erik Swanson
swane001,2024-09-09,744888,11,11,95.31666666666666,6.0,TOR202409090,TOR,5,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240909,0,TOR02,h,NYN,0,1,0,regular,y,y,11.0,9,3,2,0,,68,TOR,2024,1,-1,1,True,False,True,0,11.0,27.0,50.0,11.0,1,0,0,0.0,36,3,15,136,0.1271186440677966,False,0 days,1,0,0,0,0,2.7,5.0,9,0.0,28,94.32761904761905,0.9890476190476107,2024-09-09,Erik Swanson
swane001,2024-09-15,744883,13,13,93.67142857142858,7.0,TOR202409150,TOR,3,value,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240915,0,TOR02,h,SLN,1,0,0,regular,y,y,13.0,7,2,2,0,,74,TOR,2024,1,0,0,True,False,True,1,0.0,12.0,34.0,12.0,0,1,0,0.0,38,3,16,142,0.128099173553719,False,1 day,0,1,0,0,0,1.2,3.4,9,0.0,29,94.65380952380953,-0.9823809523809501,2024-09-15,Erik Swanson
swane001,2024-09-19,744962,7,7,94.28,5.0,TEX202409190,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240919,0,ARL03,v,TEX,1,0,0,regular,y,y,7.0,8,3,0,0,,74,TEX,2024,0,3,3,True,False,True,1,0.0,5.0,30.0,5.0,0,0,0,0.0,40,3,17,146,0.13008130081300814,False,1 day,0,1,0,0,0,0.5,3.0,9,0.0,30,94.45142857142858,-0.17142857142857792,2024-09-19,Erik Swanson
swane001,2024-09-22,745036,20,20,94.87,10.0,TBA202409220,TOR,5,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240922,0,STP01,v,TBA,0,1,0,regular,y,y,20.0,8,2,3,0,,72,TBA,2024,0,-1,1,True,False,True,2,0.0,7.0,25.0,7.0,0,0,2,0.5,41,4,17,149,0.1285140562248996,False,2 days,0,0,1,0,0,0.7,2.5,9,0.0,31,94.46028571428572,0.40971428571428703,2024-09-22,Erik Swanson
swane001,2024-09-23,744885,15,15,94.42,10.0,TOR202409230,TOR,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240923,0,TOR02,h,BOS,0,1,0,regular,y,y,15.0,9,4,0,0,,68,TOR,2024,1,-4,4,True,False,True,0,20.0,20.0,32.0,20.0,1,0,1,0.3333333333333333,42,3,19,153,0.13438735177865613,False,0 days,1,0,0,1,0,2.0,3.2,9,0.0,32,94.67428571428573,-0.25428571428572866,2024-09-23,Erik Swanson
swane001,2024-09-25,744877,16,16,93.8,6.0,TOR202409250,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240925,0,TOR02,h,BOS,1,0,0,regular,y,y,16.0,8,1,6,0,,72,TOR,2024,1,5,5,True,False,True,1,0.0,35.0,42.0,15.0,0,0,1,0.3333333333333333,43,3,20,156,0.13671875,False,1 day,0,1,0,0,0,3.5,4.2,9,0.0,33,94.51161904761905,-0.7116190476190525,2024-09-25,Erik Swanson
swane001,2024-09-28,744878,14,14,93.16,5.0,TOR202409280,TOR,3,value,5,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240928,0,TOR02,h,MIA,0,1,0,regular,y,y,14.0,6,4,1,2,,68,TOR,2024,1,-3,3,True,False,True,2,0.0,16.0,51.0,16.0,0,0,2,0.4,44,5,21,159,0.138996138996139,False,2 days,0,0,1,0,0,1.6,5.1,9,0.0,34,94.20828571428572,-1.0482857142857256,2024-09-28,Erik Swanson
swane001,2025-06-15,777499,27,27,92.9,16.0,PHI202506150,TOR,3,value,2,0,6,2,0,0,1,4,4,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20250615,0,PHI13,v,PHI,0,1,0,regular,y,y,27.0,6,2,6,0,,62,PHI,2025,0,-4,4,True,False,True,1,0.0,31.0,60.0,31.0,0,2,-1,-0.16666666666666666,5,6,-1,24,0.11290322580645161,False,1 day,0,1,0,0,0,3.1,6.0,6,0.0,5,92.89566666666667,0.0043333333333350765,2025-06-15,Erik Swanson
varll001,2025-08-08,776823,17,17,99.0,5.0,LAN202508080,TOR,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,,,,,20250808,0,LOS03,v,LAN,0,1,0,regular,y,y,17.0,7,1,3,3,,78,LAN,2025,0,-2,2,True,False,True,2,0.0,18.0,42.0,18.0,0,1,0,0.0,54,4,37,209,0.16828478964401294,False,2 days,0,0,1,0,0,1.8,4.2,8,0.0,3,97.95555555555556,1.0444444444444372,2025-08-08,Louis Varland
varll001,2025-08-10,776788,28,28,98.65,10.0,LAN202508100,TOR,2,value,5,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250810,0,LOS03,v,LAN,1,0,0,regular,y,y,28.0,4,1,3,0,,83,LAN,2025,0,-2,2,True,False,True,1,0.0,17.0,45.0,17.0,0,0,2,0.3333333333333333,55,6,37,213,0.16613418530351437,False,1 day,0,1,0,0,0,1.7,4.5,8,0.0,4,98.21666666666667,0.4333333333333371,2025-08-10,Louis Varland
varll001,2025-08-12,776768,12,12,98.61428571428571,7.0,TOR202508120,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250812,0,TOR02,h,CHN,1,0,0,regular,y,y,12.0,8,1,4,0,,68,TOR,2025,1,3,3,True,False,True,1,0.0,28.0,63.0,28.0,0,0,2,0.6666666666666666,56,3,39,219,0.16927899686520376,False,1 day,0,1,0,0,0,2.8,6.3,8,0.0,5,98.30333333333333,0.3109523809523864,2025-08-12,Louis Varland
varll001,2025-08-17,776710,20,20,97.36666666666667,12.0,TOR202508170,TOR,6,value,3,0,6,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20250817,0,TOR02,h,TEX,0,1,0,regular,y,y,20.0,9,8,4,0,,68,TOR,2025,1,-4,4,True,False,True,1,0.0,6.0,46.0,6.0,0,1,-1,-0.16666666666666666,58,6,42,224,0.17592592592592593,False,1 day,0,1,0,0,0,0.6,4.6,8,0.0,6,98.29619047619047,-0.9295238095238005,2025-08-17,Louis Varland
varll001,2025-08-19,776679,14,14,98.45,6.0,PIT202508190,TOR,2,value,3,0,5,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,20250819,0,PIT08,v,PIT,1,0,0,regular,y,y,14.0,7,7,1,0,,88,PIT,2025,0,6,6,True,False,True,1,0.0,20.0,38.0,20.0,0,0,1,0.2,59,5,41,230,0.1696969696969697,False,1 day,0,1,0,0,0,2.0,3.8,8,0.0,7,98.2395238095238,0.21047619047620003,2025-08-19,Louis Varland
varll001,2025-08-23,776630,16,16,97.9,8.0,MIA202508230,TOR,2,value,2,0,4,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250823,0,MIA02,v,MIA,1,0,0,regular,y,y,16.0,7,4,1,2,,72,MIA,2025,0,3,3,True,False,True,3,0.0,0.0,34.0,14.0,0,1,0,0.0,60,4,42,235,0.1701492537313433,False,3+ days,0,0,0,0,0,0.0,3.4,8,0.0,8,98.4161904761905,-0.5161904761904879,2025-08-23,Louis Varland
varll001,2025-08-26,776582,9,9,97.60000000000001,7.0,TOR202508260,TOR,2,value,1,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250826,0,TOR02,h,MIN,0,1,0,regular,y,y,9.0,6,2,4,1,,68,TOR,2025,1,2,2,True,False,True,2,0.0,16.0,30.0,16.0,0,1,-1,-0.3333333333333333,61,3,42,239,0.168141592920354,False,2 days,0,0,1,0,0,1.6,3.0,8,0.0,9,98.19619047619048,-0.5961904761904719,2025-08-26,Louis Varland
varll001,2025-08-29,776546,11,11,98.9875,8.0,TOR202508290,TOR,3,value,1,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250829,0,TOR02,h,MIL,0,1,0,regular,y,y,11.0,6,2,0,2,,63,TOR,2025,1,-2,2,True,False,True,2,0.0,9.0,25.0,9.0,0,0,0,0.0,62,3,41,242,0.16374269005847952,False,2 days,0,0,1,0,0,0.9,2.5,8,0.0,10,97.98619047619049,1.0013095238095104,2025-08-29,Louis Varland
varll001,2025-08-31,776515,24,24,98.22222222222223,9.0,TOR202508310,TOR,4,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250831,0,TOR02,h,MIL,1,0,0,regular,y,y,24.0,6,4,8,1,,68,TOR,2025,1,4,4,True,False,True,1,0.0,11.0,20.0,11.0,0,0,3,0.6,63,5,41,245,0.16231884057971013,False,1 day,0,1,0,0,0,1.1,2.0,8,0.0,11,98.06083333333333,0.1613888888888937,2025-08-31,Louis Varland
varll001,2025-09-02,776491,15,15,97.63333333333333,6.0,CIN202509020,TOR,4,value,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,,,,,,20250902,0,CIN09,v,CIN,1,0,0,regular,y,y,15.0,6,10,8,0,,78,CIN,2025,0,2,2,True,False,True,1,0.0,24.0,44.0,24.0,0,0,1,0.2,64,5,44,250,0.16857142857142857,False,1 day,0,1,0,0,0,2.4,4.4,9,0.0,12,98.23194444444445,-0.5986111111111256,2025-09-02,Louis Varland
varll001,2025-09-03,776475,19,19,98.12,10.0,CIN202509030,TOR,4,value,2,0,6,4,3,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250903,0,CIN09,v,CIN,1,0,0,regular,y,y,19.0,8,12,6,0,,80,CIN,2025,0,6,6,True,False,True,0,15.0,39.0,50.0,15.0,1,0,2,0.3333333333333333,65,6,45,255,0.16901408450704225,False,0 days,1,0,0,0,0,3.9,5.0,9,0.0,13,98.06861111111111,0.05138888888889426,2025-09-03,Louis Varland
varll001,2025-09-06,776436,9,9,98.63333333333333,6.0,NYA202509060,TOR,2,value,1,0,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,20250906,0,NYC21,v,NYA,0,1,0,regular,y,y,9.0,6,1,2,0,,83,NYA,2025,0,-1,1,True,False,True,2,0.0,19.0,58.0,19.0,0,1,-1,-0.3333333333333333,66,3,47,261,0.17174515235457063,False,2 days,0,0,1,0,0,1.9,5.8,9,0.0,14,98.11261111111112,0.5207222222222043,2025-09-06,Louis Varland
varll001,2025-09-10,776385,28,28,99.0909090909091,11.0,TOR202509100,TOR,3,value,4,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250910,0,TOR02,h,HOU,0,1,0,regular,y,y,28.0,7,2,0,0,,69,TOR,2025,1,-2,2,True,False,True,3,0.0,0.0,28.0,9.0,0,1,0,0.0,67,6,46,264,0.16758241758241757,False,3+ days,0,0,0,0,0,0.0,2.8,9,0.0,15,98.31927777777778,0.7716313131313086,2025-09-10,Louis Varland
varll001,2025-09-15,776316,15,15,97.88571428571429,7.0,TBA202509150,TOR,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250915,0,TAM02,v,TBA,1,0,0,regular,y,y,15.0,8,1,1,0,,85,TBA,2025,0,0,0,True,False,True,0,13.0,26.0,54.0,13.0,1,1,0,0.0,70,4,50,277,0.1724137931034483,False,0 days,1,0,0,0,0,2.6,5.4,9,0.0,16,98.3399595959596,-0.45424531024531234,2025-09-15,Louis Varland
varll001,2025-09-28,776145,19,19,99.0,8.0,TOR202509280,TOR,3,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20250928,0,TOR02,h,TBA,1,0,0,regular,y,y,19.0,6,4,8,0,,74,TOR,2025,1,4,4,True,False,True,2,0.0,23.0,34.0,23.0,0,1,1,0.2,72,5,50,285,0.16883116883116883,False,2 days,0,0,1,0,0,2.3,3.4,9,0.0,17,98.27265800865801,0.7273419913419872,2025-09-28,Louis Varland
yarbr001,2024-08-22,744894,60,60,87.05333333333333,15.0,TOR202408220,TOR,2,value,15,0,17,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1.0,,,,,,20240822,0,TOR02,h,ANA,1,0,0,regular,y,y,60.0,2,0,0,1,,75,TOR,2024,1,0,0,True,False,True,4,0.0,0.0,30.0,30.0,0,0,4,0.23529411764705882,37,17,17,305,0.07901234567901234,False,3+ days,0,0,0,0,0,0.0,3.0,8,0.0,3,86.73710437710439,0.3162289562289402,2024-08-22,Ryan Yarbrough
yarbr001,2024-09-01,745861,26,26,86.61999999999999,5.0,MIN202409010,TOR,2,value,7,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20240901,0,MIN04,v,MIN,0,1,0,regular,y,y,26.0,4,1,0,0,,69,MIN,2024,0,1,1,True,False,True,5,0.0,0.0,51.0,51.0,0,0,0,0.0,38,8,21,322,0.08530805687203792,False,3+ days,0,0,0,0,0,0.0,5.1,9,0.0,4,86.81616161616162,-0.19616161616163197,2024-09-01,Ryan Yarbrough
yarbr001,2024-09-09,744888,60,60,87.69,10.0,TOR202409090,TOR,3,value,11,0,14,1,0,0,0,1,1,2,0,2,2,0,0,0,0,0,1,0,,,,,,,20240909,0,TOR02,h,NYN,0,1,0,regular,y,y,60.0,4,0,0,0,,68,TOR,2024,1,0,0,True,False,True,7,0.0,0.0,0.0,26.0,0,2,0,0.0,39,14,21,330,0.08372093023255814,False,3+ days,0,0,0,0,0,0.0,0.0,9,0.0,5,86.77692929292928,0.913070707070716,2024-09-09,Ryan Yarbrough
